Country,Country Code,Year,Budget Deficit/Surplus,Capital Expenditure,Consumer Price Index (CPI),Defence Expenditure,Education Expenditure,Expenditure,Exports,Food Inflation,Food Inflation YoY,GDP Growth Rate,GDP per Capita,GDP per capita,Government Debt,Health Expenditure,Imports,Inflation Rate,Interest Rate,Labour Force,Nominal GDP,Population,Real GDP,Revenue,Tax Revenue,Unemployment Rate,Value Added Tax (VAT),Health_Expenditure_Per_Capita,Education_Expenditure_Per_Capita,Capital_Expenditure_Per_Capita,Revenue_Per_Capita,Tax_Revenue_Per_Capita,Debt_to_GDP_Ratio,Tax_to_GDP_Ratio,Health_Spending_to_GDP,Education_Spending_to_GDP,Budget_Balance_to_GDP,Trade_Balance,Trade_Openness,Revenue_Growth_Rate,Tax_Revenue_Growth_Rate,Health_Expenditure_Growth_Rate,Population_Growth_Rate,Debt_Growth_Rate,Fiscal_Capacity_Index,Social_Spending_Ratio,Infrastructure_Investment_Ratio,Export_Intensity,Inflation_Volatility
Botswana,BWA,1994.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1460023.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.005880044355465633,0.008014257309645122,0.0017885334683083762,0.00202434025582702,0.0015965159452967523,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,2.8101949490006106,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,1995.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1498836.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.005727778089130498,0.007806724685022244,0.001742218628322245,0.0019719190981090213,0.0015551734812881465,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,2.6583827789014247,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,1996.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1535914.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.005589505662426412,0.0076182650851545075,0.0017001602954332079,0.0019243156409364931,0.0015176305444185027,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,2.4737863248547542,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,1997.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1571691.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.005462269619155419,0.007444847619538446,0.0016614589000000638,0.0018805117121198334,0.0014830841431299157,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,2.3293621908518247,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,1998.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1606899.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.005342588426528363,0.0072817271029479765,0.001625055463971289,0.0018393087140718446,0.0014505889915918798,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,2.240134988366038,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,1999.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1641997.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.005228389576838448,0.007126078793079403,0.0015903195925449317,0.0017999931384365094,0.0014195823743892346,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,2.1842069725601876,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2000.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1677382.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.00511809474526375,0.006975751498466062,0.0015567712065587924,0.0017620216106607398,0.0013896357538115947,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,2.1549978471337106,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2001.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1712254.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.005013858925136107,0.006833682385907698,0.0015250657904726753,0.0017261360366705716,0.0013613342412983121,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,2.078953989013832,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2002.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1744763.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.004920439051034438,0.006706354960530456,0.001496650261382205,0.001693974100398354,0.0013359694124646156,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.898608500841581,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2003.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1775736.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.004834615055391117,0.006589380403393297,0.001470545171129042,0.0016644272196617814,0.001312666973018512,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.7751981214640722,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2004.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1807146.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.004750584623489192,0.006474850399469661,0.0014449856292740046,0.0016354978144175031,0.0012898515117206913,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.7688440173539322,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2005.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1839877.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.0046660727863873505,0.006359664260165218,0.001419279658368467,0.001606402674381675,0.0012669053420418866,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.8111984311173446,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2006.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1874516.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.004579848878323791,0.00624214463893613,0.0013930529267288196,0.0015767181146137633,0.0012434943206673084,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.8826802009047405,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2007.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1911201.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.004491939884920529,0.00612232831606932,0.0013663136425734394,0.0015464534255336477,0.0012196257745783936,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.9570385102074317,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2008.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1949970.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.00440263183536157,0.006000605137514936,0.0013391488074175502,0.0015157070792542107,0.001195377364779971,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,2.0285150541465846,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2009.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,1990673.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.004312611865434453,0.005877911640937512,0.001311767427397669,0.001484715638044688,0.0011709356584431497,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,2.087365446647893,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2010.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,2033111.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.004222592863842653,0.005755219464161081,0.0012843863419164032,0.0014537245302068274,0.0011464942150231838,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,2.131841844441551,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2011.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,2073535.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.004140272529761977,0.00564302025285322,0.0012593469606252126,0.0014253838653957292,0.0011241430696853443,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.988282981106293,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2012.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,2108617.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.0040713889720134094,0.005549134812059279,0.00123839464445179,0.0014016691193011026,0.0011054402008520278,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.6918933126279567,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2013.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,2140682.0,152500.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.004010404160916942,0.005466015036329544,0.0012198448905535713,0.001380673698070677,0.0010888819544425563,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.5206649666582361,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2014.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,7.916666666666667,962319.0,16743.15,2172044.0,70893.5,2955.583333333333,2330.9500000000003,25.0,197008.575,0.003952498199852305,0.005387091605879071,0.0012022316306667823,0.001360738241643969,0.0010731596597490659,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.4650471204971094,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2015.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70163.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,6.916666666666667,962319.0,16743.15,2203273.0,61347.6,2955.583333333333,2330.9500000000003,25.0,197008.575,0.003896475833907101,0.005310735437687477,0.0011851913040281437,0.0013414512560782678,0.0010579487880076597,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.4377701372532137,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2016.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,74072.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,6.0,962319.0,16743.15,2234776.0,65767.2,2955.583333333333,2330.9500000000003,25.0,197008.575,0.0038415483252012728,0.005235871514639498,0.0011684840001861484,0.0013225412002515389,0.001043035185629343,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.4298273523072336,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2017.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,75946.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,5.833333333333333,962319.0,16743.15,2266747.0,68473.2,2955.583333333333,2330.9500000000003,25.0,197008.575,0.0037873657713013405,0.0051620229341871856,0.0011520032892951883,0.0013038876122184492,0.0010283238491106419,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.4306131800234212,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2018.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,77928.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,5.0,962319.0,16743.15,2299141.0,71341.4,2955.583333333333,2330.9500000000003,25.0,197008.575,0.0037340032646975543,0.005089292044289585,0.0011357720122428334,0.0012855163442926437,0.0010138351671341603,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.429096409965469,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2019.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,79088.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,5.0,962319.0,16743.15,2332083.0,73504.4,2955.583333333333,2330.9500000000003,25.0,197008.575,0.00368125834286344,0.0050174028968951795,0.0011197285859894353,0.0012673576941015106,0.0009995141682350073,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.4327959877188823,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2020.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,70628.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,4.25,962319.0,16743.15,2365894.0,67088.0,2955.583333333333,2330.9500000000003,25.0,197008.575,0.0036286494661214746,0.0049456991733357455,0.0011037265405804317,0.001249245880556497,0.00098523010751961,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.4498197534135837,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2021.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,77877.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,4.0,962319.0,16743.15,2401441.0,75082.6,2955.583333333333,2330.9500000000003,25.0,197008.575,0.003574936881647311,0.004872491141776958,0.0010873887803198165,0.001230754090287179,0.0009706463744060339,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.5024764423089199,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2022.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,80960.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,3.5,962319.0,16743.15,2439892.0,79201.6,2955.583333333333,2330.9500000000003,25.0,197008.575,0.0035185983641898904,0.004795704072147456,0.0010702522898554526,0.0012113582623055992,0.0009553496630178714,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.6011636346676905,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2023.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,82375.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,2.0,1063776.0,16743.15,2480244.0,81742.6,2955.583333333333,2330.9500000000003,26.0,197008.575,0.0034613529959149182,0.004717681002352994,0.0010528399625198167,0.0011916502301117684,0.0009398067286928223,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,1.6538436947209245,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2024.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,78804.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,2.0,1041204.0,16743.15,2480244.0,79299.4,2955.583333333333,2330.9500000000003,28.0,197008.575,0.0034613529959149182,0.004717681002352994,0.0010528399625198167,0.0011916502301117684,0.0009398067286928223,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,0.0,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Botswana,BWA,2025.0,-427.4,2611.3,99.5,6085.0,11701.0,2894.920833333333,7095.9,7.283333333333334,7.016666666666667,4.3875,2453.16,78804.0,22276.20333333333,8585.0,7297.3,5.7250000000000005,2.0,1041204.0,16743.15,2480244.0,49435.0,2955.583333333333,2330.9500000000003,28.0,197008.575,0.0034613529959149182,0.004717681002352994,0.0010528399625198167,0.0011916502301117684,0.0009398067286928223,133.04666883670833,13.921812801055955,51.27470039986501,69.88529637493541,-2.5526857252070245,-201.40000000000055,85.9647079551936,0.0,0.0,0.0,0.0,0.0,78.8659881016156,700.7445511607255,15.59622890555242,42.38091398571952,0.0
Egypt,EGY,1982.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,4.89,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.94285714285714,18560025.0,22.5,18970215.0,1319.4,66418.5,30265.0,9.0,197008.575,0.00045255153934734005,0.0006168090345839518,0.0001376526307160989,0.003501199116615178,0.0015953957295686948,85075.7037037037,134511.1111111111,38155.555555555555,52004.444444444445,-26797.777777777777,-3009.55,51489.11111111111,,,,,,45.567123617666766,29.592781963661825,11605.77777777778,19056.666666666668,
Egypt,EGY,1983.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,4.89,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.94285714285714,18560025.0,26.6,18970215.0,1383.91,66418.5,30265.0,9.0,197008.575,0.00045255153934734005,0.0006168090345839518,0.0001376526307160989,0.003501199116615178,0.0015953957295686948,71962.5313283208,113778.1954887218,32274.43609022556,43988.721804511275,-22667.293233082706,-3009.55,43552.819548872176,0.0,0.0,0.0,0.0,0.0,45.567123617666766,29.592781963661825,9816.917293233082,16119.36090225564,0.0
Egypt,EGY,1984.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,9.75,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.94285714285714,18560025.0,31.6,18970215.0,1518.78,66418.5,30265.0,9.0,197008.575,0.00045255153934734005,0.0006168090345839518,0.0001376526307160989,0.003501199116615178,0.0015953957295686948,60576.05485232067,95775.3164556962,27167.72151898734,37028.48101265823,-19080.696202531642,-3009.55,36661.550632911385,0.0,0.0,0.0,0.0,0.0,45.567123617666766,29.592781963661825,8263.60759493671,13568.82911392405,0.0
Egypt,EGY,1985.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,5.79,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.94285714285714,18560025.0,37.3,18970215.0,1606.74,66418.5,30265.0,9.0,197008.575,0.00045255153934734005,0.0006168090345839518,0.0001376526307160989,0.003501199116615178,0.0015953957295686948,51319.12421805183,81139.41018766757,23016.085790884717,31369.973190348526,-16164.879356568366,-3009.55,31059.11528150134,0.0,0.0,0.0,0.0,0.0,45.567123617666766,29.592781963661825,7000.804289544238,11495.308310991957,0.0
Egypt,EGY,1986.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,4.74,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.94285714285714,18560025.0,44.1,18970215.0,1682.97,66418.5,30265.0,9.0,197008.575,0.00045255153934734005,0.0006168090345839518,0.0001376526307160989,0.003501199116615178,0.0015953957295686948,43405.97127739985,68628.11791383219,19467.120181405895,26532.8798185941,-13672.33560090703,-3009.55,26269.954648526073,0.0,0.0,0.0,0.0,0.0,45.567123617666766,29.592781963661825,5921.315192743764,9722.789115646257,0.0
Egypt,EGY,1987.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,3.48,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.94285714285714,18560025.0,51.5,18970215.0,1741.61,66418.5,30265.0,9.0,197008.575,0.00045255153934734005,0.0006168090345839518,0.0001376526307160989,0.003501199116615178,0.0015953957295686948,37168.99676375405,58766.99029126214,16669.902912621357,22720.38834951456,-11707.766990291262,-3009.55,22495.242718446603,0.0,0.0,0.0,0.0,0.0,45.567123617666766,29.592781963661825,5070.485436893204,8325.728155339806,0.0
Egypt,EGY,1988.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,5.39,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.94285714285714,18560025.0,61.6,18970215.0,1835.43,66418.5,30265.0,9.0,197008.575,0.00045255153934734005,0.0006168090345839518,0.0001376526307160989,0.003501199116615178,0.0015953957295686948,31074.729437229435,49131.493506493505,13936.688311688311,18995.12987012987,-9788.14935064935,-3009.55,18806.89935064935,0.0,0.0,0.0,0.0,0.0,45.567123617666766,29.592781963661825,4239.123376623376,6960.633116883117,0.0
Egypt,EGY,1989.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,5.11,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.94285714285714,18560025.0,77.0,18970215.0,1929.26,66418.5,30265.0,9.0,197008.575,0.00045255153934734005,0.0006168090345839518,0.0001376526307160989,0.003501199116615178,0.0015953957295686948,24859.783549783548,39305.194805194806,11149.350649350648,15196.103896103896,-7830.519480519481,-3009.55,15045.519480519479,0.0,0.0,0.0,0.0,0.0,45.567123617666766,29.592781963661825,3391.298701298702,5568.506493506494,0.0
Egypt,EGY,1990.0,-6029.5,2611.3,136.68333333333334,6085.0,11701.0,68550.5,4287.75,7.283333333333334,7.016666666666667,5.78,2453.16,70163.0,19142.033333333333,8585.0,7297.3,2.6750000000000003,10.94285714285714,18560025.0,95.8,18970215.0,2040.68,66418.5,30265.0,9.0,197008.575,0.00045255153934734005,0.0006168090345839518,0.0001376526307160989,0.003501199116615178,0.0015953957295686948,19981.2456506611,31591.858037578288,8961.377870563674,12213.987473903966,-6293.8413361169105,-3009.55,12092.95407098121,0.0,0.0,0.0,0.0,0.0,45.567123617666766,29.592781963661825,2725.782881002088,4475.730688935282,0.0
